Player,Team,Team within selected timeframe,Position,Age,Market value,Contract expires,Matches played,Minutes played,Goals,xG,Assists,xA,Duels per 90,"Duels won, %",Birth country,Passport country,Foot,Height,Weight,On loan,Successful defensive actions per 90,Defensive duels per 90,"Defensive duels won, %",Aerial duels per 90,"Aerial duels won, %",Sliding tackles per 90,PAdj Sliding tackles,Shots blocked per 90,Interceptions per 90,PAdj Interceptions,Fouls per 90,Yellow cards,Yellow cards per 90,Red cards,Red cards per 90,Successful attacking actions per 90,Goals per 90,Non-penalty goals,Non-penalty goals per 90,xG per 90,Head goals,Head goals per 90,Shots,Shots per 90,"Shots on target, %","Goal conversion, %",Assists per 90,Crosses per 90,"Accurate crosses, %",Crosses from left flank per 90,"Accurate crosses from left flank, %",Crosses from right flank per 90,"Accurate crosses from right flank, %",Crosses to goalie box per 90,Dribbles per 90,"Successful dribbles, %",Offensive duels per 90,"Offensive duels won, %",Touches in box per 90,Progressive runs per 90,Accelerations per 90,Received passes per 90,Received long passes per 90,Fouls suffered per 90,Passes per 90,"Accurate passes, %",Forward passes per 90,"Accurate forward passes, %",Back passes per 90,"Accurate back passes, %",Lateral passes per 90,"Accurate lateral passes, %",Short / medium passes per 90,"Accurate short / medium passes, %",Long passes per 90,"Accurate long passes, %","Average pass length, m","Average long pass length, m",xA per 90,Shot assists per 90,Second assists per 90,Third assists per 90,Smart passes per 90,"Accurate smart passes, %",Key passes per 90,Passes to final third per 90,"Accurate passes to final third, %",Passes to penalty area per 90,"Accurate passes to penalty area, %",Through passes per 90,"Accurate through passes, %",Deep completions per 90,Deep completed crosses per 90,Progressive passes per 90,"Accurate progressive passes, %",Conceded goals,Conceded goals per 90,Shots against,Shots against per 90,Clean sheets,"Save rate, %",xG against,xG against per 90,Prevented goals,Prevented goals per 90,Back passes received as GK per 90,Exits per 90,Aerial duels per 90,Free kicks per 90,Direct free kicks per 90,"Direct free kicks on target, %",Corners per 90,Penalties taken,"Penalty conversion, %"
S. Twine,Burnley,Newport County,"LCMF, AMF, RCMF",23,2500000,2026-06-30,19,1660,6,4.11,7,4.02,17.51,48.3,England,England,right,174,69,no,4.77,4.72,56.32,0.87,25,0.05,0.09,0.11,2.06,3.39,0.43,1,0.05,0,0,3.8,0.33,6,0.33,0.22,0,0,66,3.58,31.82,9.091,0.38,0.81,46.67,0.43,37.5,0.38,57.14,0.16,3.69,52.94,9,49.4,2.39,1.79,0.92,18.98,0.54,2.55,27.49,83.23,7.81,63.89,7.64,95.04,8.73,89.44,23.86,89.09,2.82,44.23,18.71,35.79,0.22,1.52,0,0,0.76,42.86,0.76,3.96,63.01,2.01,48.65,1.57,31.03,1.14,0.49,3.9,75,0,,0,,0,0,0,0,,,0.11,,,1.41,0.81,46.67,1.95,0,0
J. Lowe,Salford City,Salford City,"RCMF, RDMF, LCMF",31,800000,2023-06-30,45,4280,0,1.42,1,0.75,13.88,50.45,England,England,left,183,80,no,8.54,4.92,67.95,3.66,40.8,0.55,0.83,0.25,4.65,7.05,1.05,8,0.17,0,0,0.4,0,0,0,0.03,0,0,20,0.42,10,0,0.02,0.25,33.33,0.02,0,0.23,36.36,0.02,0.32,60,1.66,35.44,0.36,0.48,0.17,24.92,0.55,0.55,41.72,81.5,13.25,61.59,7.17,95.01,15.39,90.44,37.09,86.05,4.37,45.67,19.28,36.31,0.02,0.25,0.08,0.04,0.11,80,0.11,7.4,63.35,0.95,37.78,0.46,18.18,0.23,0.11,6.58,68.69,0,,0,,0,0,0,0,,,1.81,,,0.04,0,0,0,0,0
S. Quinn,Mansfield Town,Mansfield Town,LCMF,36,600000,2023-06-30,23,1765,2,1.88,2,3.24,19.84,53.47,Republic of Ireland,Republic of Ireland,left,168,60,no,8.62,6.58,60.47,4.64,48.35,0.41,0.65,0.1,4.23,6.75,0.92,3,0.15,0,0,3.06,0.1,2,0.1,0.1,0,0,24,1.22,16.67,8.333,0.1,3.31,33.85,3.26,34.38,0.05,0,0.56,2.14,50,5.1,51,2.45,1.17,0.76,25.09,1.17,1.68,42.02,77.91,15.76,72.49,6.22,86.89,13.41,78.71,35.13,84.47,3.67,54.17,17.47,26.29,0.17,1.53,0.05,0,0.97,68.42,0.76,6.02,68.64,4.49,57.95,1.07,47.62,1.99,1.33,9.59,82.98,0,,0,,0,0,0,0,,,0,,,0.15,0,0,0.05,0,0
L. Sercombe,Cheltenham Town,Cheltenham Town,"LCMF, RCMF",32,500000,2023-06-30,38,3410,6,8.83,2,4.12,17.95,42.65,England,England,right,178,69,no,6.44,5.01,60,2.8,42.45,0.21,0.31,0.05,3.22,4.79,0.66,4,0.11,0,0,2.88,0.16,4,0.11,0.23,0,0,70,1.85,30,8.571,0.05,1.79,45.59,0.98,51.35,0.77,34.48,0.26,2.67,50.5,6.81,31.4,1.45,1.24,0.95,19.69,0.98,0.45,34.02,76.11,10.72,59.11,6.52,95.14,11.4,83.33,28.03,81.92,4.3,50.31,19.46,33.48,0.11,0.79,0,0.05,0.69,23.08,0.26,5.96,60.62,2.53,52.08,1.11,23.81,0.79,0.82,6.04,71.62,0,,0,,0,0,0,0,,,0.16,,,0.26,0.05,50,1.53,2,100
C. Winchester,Shrewsbury Town,Forest Green Rovers,"LCMF, RCMF",29,500000,2023-06-30,18,1547,2,3.13,0,0.97,13.67,59.57,Northern Ireland,Northern Ireland,right,183,77,yes,8.49,5.35,73.91,1.98,50,0.41,0.64,0.35,4.13,6.53,0.87,5,0.29,0,0,1.4,0.12,2,0.12,0.18,0,0,30,1.75,20,6.667,0,0.41,42.86,0,0,0.41,42.86,0,1.45,52,3.08,47.17,0.87,2.09,1.16,29.44,0,0.41,45.84,87.82,12.51,73.95,7.33,94.44,19.84,95.01,41.95,91.26,3.49,51.67,19.6,35.54,0.06,0.64,0,0.06,0.29,40,0.23,6.75,77.59,1.11,52.63,0.81,42.86,0.47,0.23,6.28,80.56,0,,0,,0,0,0,0,,,1.98,,,0.47,0.23,75,0.06,1,0
M. Jay,Colchester United,Exeter City,"AMF, CF",26,450000,2025-06-30,44,3759,18,16.37,6,9.23,19.08,35.13,England,England,right,178,69,no,4.67,3.76,55.41,3.47,13.1,0.07,0.11,0.05,2.51,3.96,0.69,1,0.02,0,0,3.28,0.43,14,0.34,0.39,0,0,99,2.37,46.46,18.182,0.14,1.41,28.81,0.55,30.43,0.86,27.78,0.43,2.66,48.65,6.82,37.19,4.05,1.27,1.15,17.07,1.8,1.05,29.95,74.9,9.55,58.4,7.81,92.64,6.39,79.03,26.79,79.62,1.75,39.73,15.42,22.35,0.22,1.48,0.05,0,1.05,45.45,0.57,3.57,58.39,1.87,60.26,0.91,42.11,1.44,0.43,3.59,66.67,0,,0,,0,0,0,0,,,0.1,,,1.03,0.24,50,2.42,4,100
H. Boateng,Milton Keynes Dons,Cambridge United,LCMF,26,400000,,25,1816,0,1.12,2,1.16,21.21,44.63,England,"England, Ghana",left,187,80,no,7.68,5.6,55.75,3.42,39.13,0.4,0.52,0.1,4.16,5.44,1.39,3,0.15,0,0,2.48,0,0,0,0.06,0,0,17,0.84,29.41,0,0.1,1.54,25.81,1.24,28,0.25,20,0.35,2.53,56.86,8.03,40.74,0.84,1.69,1.14,24.38,0.4,0.64,40.99,84.52,14.03,73.85,7.68,97.42,13.08,87.88,35.24,90.15,4.31,57.47,19,35.61,0.06,0.55,0.05,0.1,0.69,57.14,0.35,6.39,68.99,2.18,50,0.89,27.78,0.64,0.4,7.38,79.19,0,,0,,0,0,0,0,,,0.25,,,0.55,0.1,50,0.25,0,0
F. Azaz,Plymouth Argyle,Cheltenham Town,"RCMF, LCMF, AMF",22,400000,2023-05-31,37,2451,1,3.52,1,2.92,22.29,43.66,England,"England, Republic of Ireland",right,185,73,yes,6.68,5.51,61.33,3.89,41.51,0.07,0.11,0.04,3.23,4.8,0.88,1,0.04,0,0,3.08,0.04,1,0.04,0.13,1,0.04,30,1.1,36.67,3.333,0.04,1.62,40.91,0.88,41.67,0.7,42.11,0.44,3.27,51.69,8.7,38.82,2.72,0.99,0.7,19.31,1.47,0.66,33.23,69.94,11.38,54.84,6.28,88.3,9.29,76.28,27.43,76.57,4.19,37.72,19.14,31.29,0.11,0.81,0,0.07,1.4,23.68,0.4,5.95,44.44,2.86,48.72,1.76,14.58,1.03,0.62,5.25,74.13,0,,0,,0,0,0,0,,,0.15,,,0,0,0,0.15,0,0
T. Diagouraga,Rochdale,Morecambe,"LCMF, LDMF",35,400000,2023-06-30,39,3124,3,3.05,4,2.33,16.19,50.89,France,"France, Mali",right,188,72,no,8.21,4.84,64.29,4,51.08,0.4,0.49,0.32,4.7,5.75,0.72,3,0.09,0,0,0.92,0.09,3,0.09,0.09,1,0.03,19,0.55,26.32,15.789,0.12,0.23,12.5,0.17,0,0.03,0,0,0.98,61.76,3.46,37.5,1.24,0.46,0.6,12.39,0.17,0.37,26.88,76.1,12.27,61.27,2.79,93.81,7.89,89.42,22.59,82.14,4.06,46.1,17.72,26.67,0.07,0.43,0.03,0,0.43,33.33,0.14,6.34,60.45,1.09,42.11,0.6,28.57,0.92,0,5.21,74.59,0,,0,,0,0,0,0,,,0.2,,,0,0,0,0,0,0
C. Wright,Plymouth Argyle,Cheltenham Town,"RCMF, AMF",22,400000,2026-06-30,16,1050,4,3.66,3,1.52,18.6,37.33,England,England,right,182,72,no,7.2,5.06,44.07,4.63,40.74,0.77,1.13,0,4.2,6.15,1.8,1,0.09,0,0,2.74,0.34,4,0.34,0.31,0,0,31,2.66,35.48,12.903,0.26,1.89,22.73,0.17,50,1.63,21.05,0.09,2.57,50,4.63,35.19,2.83,0.69,0.09,16.03,1.54,0.51,26.57,61.94,12,50,3.86,82.22,7.37,61.63,20.4,68.91,4.54,43.4,20.21,32.16,0.13,0.86,0,0,0.26,33.33,0.43,5.49,42.19,2.49,34.48,0.69,25,0.51,0.6,5.66,68.18,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
J. Matete,Plymouth Argyle,Grimsby Town,RCMF,22,400000,2026-06-30,20,1797,3,1.21,1,0.32,33.26,44.58,England,England,right,176,61,yes,10.22,8.91,58.99,5.01,37,0.6,0.93,0.15,4.36,6.71,2.1,7,0.35,1,0.05,3.26,0.15,3,0.15,0.06,0,0,19,0.95,36.84,15.789,0.05,0.5,70,0.1,50,0.4,75,0,4.21,55.95,12.67,39.53,0.55,1.1,1.1,16.63,0.45,1.75,33.66,81.1,10.02,63.5,6.11,96.72,11.72,85.04,30.3,84.63,2.85,45.61,16.12,28.64,0.02,0.25,0,0,0.5,40,0.15,5.06,62.38,1.1,59.09,0.6,25,0.4,0.3,4.56,64.84,0,,0,,0,0,0,0,,,0,,,0,0,0,0,0,0
A. Crawford,Greenock Morton,Tranmere Rovers,"AMF, LCMF",31,375000,2024-05-31,30,1931,1,2.47,4,2.54,13.52,42.07,Scotland,Scotland,right,173,63,yes,5.45,4.8,59.22,1.82,17.95,0.28,0.42,0.14,2.33,3.5,0.65,0,0,0,0,1.96,0.05,1,0.05,0.12,0,0,43,2,20.93,2.326,0.19,1.07,21.74,0.47,10,0.61,30.77,0.28,1.63,45.71,3.92,38.1,1.26,0.7,0.7,24.24,0.89,0.51,35.33,78.63,10.86,62.23,6.57,95.04,12.49,85.45,28.66,86.34,5.69,49.18,20.36,38.06,0.12,1.26,0,0,1.21,46.15,0.33,7.5,63.98,2.98,43.75,1.72,29.73,1.17,0.23,6.34,76.47,0,,0,,0,0,0,0,,,0.19,,,2.33,0.42,22.22,3.12,0,0
T. Sang,Cardiff City,Cheltenham Town,"RCMF, RWB, LCMF",23,300000,2023-06-30,10,496,0,0.19,0,0.51,23.04,37.8,England,England,right,188,79,no,5.63,4.54,68,5.08,32.14,0.36,0.6,0,2.18,3.6,0.91,1,0.18,0,0,1.45,0,0,0,0.03,0,0,6,1.09,0,0,0,2.18,8.33,0,0,2.18,8.33,0.18,3.99,27.27,8.89,20.41,0.91,0.54,0.36,19.05,0.91,0.36,31.03,72.51,7.62,61.9,7.8,93.02,10.71,69.49,25.22,82.01,3.63,45,21.05,26.44,0.09,0.54,0,0,0.36,50,0.18,4.9,51.85,2.72,26.67,0.91,20,0.73,0.18,3.99,68.18,0,,0,,0,0,0,0,,,0.18,,,0,0,0,0,0,0
P. Digby,Cambridge United,Cambridge United,"RCMF, DMF, LCMF",27,300000,2023-06-30,35,3287,0,1.14,0,0.5,21.47,55.36,England,England,right,193,77,no,11.42,8.49,60.97,5.42,60.1,0.19,0.25,0.25,6.05,8.04,1.34,7,0.19,0,0,0.57,0,0,0,0.03,0,0,6,0.16,16.67,0,0,0.19,85.71,0.03,100,0.14,80,0,0.79,41.38,2.52,30.43,0.41,0.68,0.25,19.3,0.19,0.44,39.4,80.13,14.87,64.27,5.26,97.4,12.84,88.7,34.99,83.72,4.24,50.32,18.06,32.81,0.01,0.3,0,0.03,0.08,66.67,0.05,6.3,61.74,0.88,43.75,0.41,53.33,0.33,0.16,6.57,67.08,0,,0,,0,0,0,0,,,0.77,,,0.03,0.03,0,0,0,0
A. May,Cambridge United,Cambridge United,"RCMF, LCMF",24,300000,2025-06-30,38,2530,3,1.99,1,1.19,17.61,53.74,England,England,right,182,73,no,9.6,7.93,58.74,3.98,55.36,0.5,0.69,0.32,4.45,6.18,1.53,6,0.21,0,0,1.42,0.11,3,0.11,0.07,0,0,41,1.46,34.15,7.317,0.04,0.64,50,0.21,33.33,0.32,44.44,0.11,0.78,54.55,2.42,51.47,1.07,0.46,0.28,26.61,0.28,0.68,43.86,81.43,14.91,63.72,6.23,94.86,15.94,91.52,37.32,87.23,5.91,48.19,18.56,32.96,0.04,0.39,0.04,0.07,0.28,62.5,0.18,8.4,63.14,2.03,50.88,1.03,27.59,0.68,0.36,6.76,72.63,0,,0,,0,0,0,0,,,0.36,,,0,0,0,0.18,0,0
B. Garrity,Port Vale,Oldham Athletic,"RCMF, RDMF",25,300000,2023-06-30,29,2279,2,3.42,0,0.79,23.62,54.01,England,England,right,182,74,no,10.62,6.91,62.86,7.82,57.58,0.51,0.71,0.28,5.77,7.92,1.26,6,0.24,0,0,1.26,0.08,2,0.08,0.13,0,0,22,0.87,36.36,9.091,0,0.47,16.67,0.08,0,0.39,20,0.04,1.42,55.56,4.38,37.84,1.58,0.67,0.43,15.2,0.51,1.18,28.55,68.6,11.61,44.9,3.04,87.01,10.19,85.27,23.66,76.13,4.5,34.21,21.35,36.85,0.03,0.32,0.04,0,0.24,33.33,0.04,5.69,46.53,1.03,26.92,0.43,18.18,0.2,0.08,5.02,54.33,0,,0,,0,0,0,0,,,0.16,,,0,0,0,0,0,0
